시군구,번지,단지명,전용면적(㎡),계약일,거래금액(만원),층,건축년도,도로명
 서울특별시 강남구 대치동,633,청실1,102.64,1~10,"135,000",9,1979,남부순환로395길
 서울특별시 강남구 대치동,610,청실2,82.08,11~20,"87,500",7,1981,남부순환로395길
 서울특별시 강남구 대치동,610,청실2,82.08,21~31,"91,500",8,1981,남부순환로395길
 서울특별시 강남구 대치동,610,청실2,135.11,11~20,"165,000",10,1981,남부순환로395길
 서울특별시 강남구 대치동,902,포스코더샵,139.54,21~31,"153,000",12,2004,삼성로
 서울특별시 강남구 대치동,910-3,풍림아이원1차101동(910-3),83.65,21~31,"45,000",3,2003,역삼로
 서울특별시 강남구 대치동,511,한보미도맨션1,84.48,1~10,"85,000",1,1983,남부순환로
 서울특별시 강남구 대치동,511,한보미도맨션1,84.48,1~10,"93,000",9,1983,남부순환로
 서울특별시 강남구 대치동,511,한보미도맨션1,84.48,11~20,"93,200",2,1983,남부순환로
 서울특별시 강남구 대치동,511,한보미도맨션1,84.48,11~20,"101,000",2,1983,남부순환로
 서울특별시 강남구 대치동,511,한보미도맨션1,84.48,11~20,"99,000",3,1983,남부순환로
 서울특별시 강남구 대치동,511,한보미도맨션1,84.48,21~31,"110,000",5,1983,남부순환로
 서울특별시 강남구 대치동,511,한보미도맨션1,128.01,1~10,"154,000",11,1983,남부순환로
 서울특별시 강남구 대치동,511,한보미도맨션2,84.96,1~10,"84,500",1,1985,남부순환로
 서울특별시 강남구 대치동,511,한보미도맨션2,84.96,1~10,"91,000",5,1985,남부순환로
 서울특별시 강남구 대치동,511,한보미도맨션2,84.96,11~20,"110,000",13,1985,남부순환로
 서울특별시 강남구 대치동,511,한보미도맨션2,115.05,1~10,"132,500",7,1985,삼성로
 서울특별시 강남구 대치동,511,한보미도맨션2,115.05,11~20,"142,500",13,1985,남부순환로
 서울특별시 강남구 대치동,511,한보미도맨션2,126.33,1~10,"159,000",10,1985,남부순환로
 서울특별시 강남구 대치동,511,한보미도맨션2,126.33,11~20,"157,200",7,1985,남부순환로
 서울특별시 강남구 대치동,511,한보미도맨션2,190.47,1~10,"244,500",14,1985,삼성로
 서울특별시 강남구 대치동,992,현대1,84.27,1~10,"55,500",2,1990,영동대로57길
 서울특별시 강남구 대치동,992,현대1,84.27,11~20,"58,500",2,1990,영동대로57길
 서울특별시 강남구 대치동,992,현대1,84.27,11~20,"57,500",9,1990,영동대로57길
 서울특별시 강남구 도곡동,967,경남,59.76,1~10,"39,000",14,2005,논현로
 서울특별시 강남구 도곡동,967,경남,59.76,11~20,"38,700",5,2005,논현로
 서울특별시 강남구 도곡동,960,대림,84.95,1~10,"52,500",8,1992,남부순환로365길
 서울특별시 강남구 도곡동,960,대림,84.95,11~20,"51,800",7,1992,남부순환로365길
 서울특별시 강남구 도곡동,467-6,대림아크로빌,130.55,21~31,"129,500",29,2002,언주로30길
 서울특별시 강남구 도곡동,952,대우디오빌,25.89,1~10,"10,300",12,2004,강남대로
 서울특별시 강남구 도곡동,955,도곡그린빌,48.48,21~31,"13,500",3,1995,강남대로44길
 서울특별시 강남구 도곡동,527,도곡렉슬,59.98,11~20,"53,500",2,2006,선릉로
 서울특별시 강남구 도곡동,902-8,도곡쌍용예가,84.77,11~20,"56,000",8,1978,남부순환로363길
 서울특별시 강남구 도곡동,902-8,도곡쌍용예가,125.93,11~20,"93,000",7,1978,남부순환로363길
 서울특별시 강남구 도곡동,963,럭키(963),84.97,1~10,"60,300",5,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),84.97,1~10,"63,500",9,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),84.97,1~10,"63,000",11,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),84.97,11~20,"56,800",10,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),84.97,11~20,"63,900",10,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),84.97,11~20,"59,000",3,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),84.97,11~20,"62,900",15,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),84.97,21~31,"60,700",14,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),84.97,21~31,"64,000",12,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),124.1,1~10,"105,000",9,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),124.1,11~20,"95,000",6,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),124.66,1~10,"99,400",6,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),124.66,11~20,"105,000",14,1995,논현로
 서울특별시 강남구 도곡동,963,럭키(963),124.66,11~20,"100,000",7,1995,논현로
 서울특별시 강남구 도곡동,966,매봉삼성,59.82,21~31,"45,000",20,1999,언주로
 서울특별시 강남구 도곡동,161,삼성,54.81,21~31,"48,500",5,1994,남부순환로379길
 서울특별시 강남구 도곡동,161,삼성,84.91,1~10,"72,700",9,1994,남부순환로379길
 서울특별시 강남구 도곡동,91-5,삼성래미안,59.96,1~10,"58,100",9,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,59.96,11~20,"52,500",24,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,59.96,21~31,"57,200",21,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,84.76,1~10,"82,500",24,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,84.89,1~10,"78,000",3,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,84.89,11~20,"80,000",4,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,84.89,11~20,"88,000",11,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,84.89,21~31,"78,500",3,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,84.89,21~31,"85,000",15,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,89.88,1~10,"91,500",17,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,89.88,1~10,"92,300",21,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,89.88,11~20,"91,500",17,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,89.88,11~20,"90,000",19,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,89.88,21~31,"92,500",6,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,122.81,11~20,"124,500",4,2001,남부순환로
 서울특별시 강남구 도곡동,91-5,삼성래미안,122.81,21~31,"128,500",8,2001,남부순환로
 서울특별시 강남구 도곡동,869,삼익,104.01,1~10,"61,500",8,1983,논현로
 서울특별시 강남구 도곡동,869,삼익,104.01,1~10,"62,000",8,1983,논현로
 서울특별시 강남구 도곡동,869,삼익,153.71,11~20,"105,000",10,1983,논현로
 서울특별시 강남구 도곡동,540,삼호,127.22,1~10,"76,000",3,1984,도곡로
 서울특별시 강남구 도곡동,540,삼호,127.22,11~20,"77,900",11,1984,도곡로
 서울특별시 강남구 도곡동,467-7,아카데미스위트1,83,21~31,"62,000",5,2004,남부순환로
 서울특별시 강남구 도곡동,467-7,아카데미스위트1,128.74,11~20,"105,500",16,2004,남부순환로
 서울특별시 강남구 도곡동,934-10,역삼우성,84.83,1~10,"51,000",15,1986,남부순환로363길
 서울특별시 강남구 도곡동,934-10,역삼우성,84.83,11~20,"50,000",11,1986,남부순환로363길
 서울특별시 강남구 도곡동,934-10,역삼우성,84.83,11~20,"50,300",5,1986,남부순환로363길
 서울특별시 강남구 도곡동,934-10,역삼우성,84.83,11~20,"50,000",8,1986,남부순환로363길
 서울특별시 강남구 도곡동,934-10,역삼우성,84.83,11~20,"52,000",12,1986,남부순환로363길
 서울특별시 강남구 도곡동,934-10,역삼우성,84.83,21~31,"54,000",9,1986,남부순환로363길
 서울특별시 강남구 도곡동,465,우성4,84.6,11~20,"90,000",6,1985,언주로
 서울특별시 강남구 도곡동,467-10,우성리빙텔,120.21,11~20,"67,500",19,1996,언주로30길
 서울특별시 강남구 도곡동,467-10,우성리빙텔,120.21,21~31,"63,500",10,1996,언주로30길
 서울특별시 강남구 도곡동,463-1,우성사원5,70.89,1~10,"55,000",8,1986,언주로29길
 서울특별시 강남구 도곡동,463-1,우성사원5,70.89,1~10,"55,500",7,1986,언주로29길
 서울특별시 강남구 도곡동,463-1,우성사원5,78.99,1~10,"57,000",1,1986,언주로29길
 서울특별시 강남구 도곡동,463-1,우성사원5,78.99,21~31,"63,500",4,1986,언주로29길
 서울특별시 강남구 도곡동,467-24,우성캐릭터199,132.94,21~31,"95,000",12,1998,언주로
 서울특별시 강남구 도곡동,467-24,우성캐릭터199,164.97,11~20,"143,000",6,1998,언주로
 서울특별시 강남구 도곡동,200-1,월드메르디앙101동,189.39,1~10,"138,000",2,2005,남부순환로373길
 서울특별시 강남구 도곡동,965,중명하니빌,33.12,21~31,"9,500",7,1997,남부순환로365길
 서울특별시 강남구 도곡동,538,진달래,72.12,11~20,"40,000",11,2001,도곡로
 서울특별시 강남구 도곡동,538,진달래,72.12,11~20,"40,000",7,2001,도곡로
 서울특별시 강남구 도곡동,538,진달래,72.12,21~31,"38,500",1,2001,도곡로
 서울특별시 강남구 도곡동,538,진달래,72.12,21~31,"40,000",3,2001,도곡로
 서울특별시 강남구 도곡동,538,진달래,72.12,21~31,"39,500",1,2001,도곡로
 서울특별시 강남구 도곡동,538,진달래,72.12,21~31,"43,800",11,2001,도곡로
 서울특별시 강남구 도곡동,467,타워팰리스1,84.15,11~20,"91,000",24,2002,언주로30길
 서울특별시 강남구 도곡동,467,타워팰리스1,84.16,1~10,"110,000",37,2002,언주로30길
 서울특별시 강남구 도곡동,467,타워팰리스1,137.24,1~10,"186,000",51,2002,언주로30길
 서울특별시 강남구 도곡동,467,타워팰리스1,137.24,1~10,"176,000",24,2002,언주로30길
 서울특별시 강남구 도곡동,467,타워팰리스1,137.24,1~10,"169,000",20,2002,언주로30길
 서울특별시 강남구 도곡동,467,타워팰리스1,137.24,21~31,"177,500",21,2002,언주로30길
 서울특별시 강남구 도곡동,467,타워팰리스1,164.97,1~10,"249,500",51,2002,언주로30길
 서울특별시 강남구 도곡동,467-29,타워팰리스3,141.38,21~31,"204,000",28,2004,언주로30길
 서울특별시 강남구 도곡동,467-29,타워팰리스3,163.57,11~20,"220,000",41,2004,언주로30길
 서울특별시 강남구 도곡동,464,한신(개포),52.72,1~10,"49,500",1,1985,언주로
 서울특별시 강남구 도곡동,464,한신(개포),83.86,11~20,"90,000",3,1985,언주로
 서울특별시 강남구 도곡동,895-8,한신엠비씨,84.74,1~10,"61,800",8,1988,남부순환로365길
 서울특별시 강남구 도곡동,895-8,한신엠비씨,84.74,11~20,"61,900",10,1988,남부순환로365길
 서울특별시 강남구 도곡동,895-8,한신엠비씨,84.74,21~31,"56,800",4,1988,남부순환로365길
 서울특별시 강남구 도곡동,895-8,한신엠비씨,116.24,1~10,"82,000",3,1988,남부순환로365길
 서울특별시 강남구 도곡동,961,현대,84.96,1~10,"48,200",2,1994,도곡로18길
 서울특별시 강남구 도곡동,964,현대그린1,84.72,11~20,"57,500",9,2006,논현로51길
 서울특별시 강남구 도곡동,964,현대그린1,84.72,21~31,"52,000",3,2006,논현로51길
 서울특별시 강남구 삼성동,142-3,LG선릉에클라트(B),36.47,11~20,"14,800",13,2004,테헤란로63길
 서울특별시 강남구 삼성동,142-3,LG선릉에클라트(B),36.47,11~20,"14,700",15,2004,테헤란로63길
 서울특별시 강남구 삼성동,102-2,금호어울림,92.16,21~31,"58,800",9,2003,봉은사로111길
 서울특별시 강남구 삼성동,33-22,대우멤버스(5차),125.11,11~20,"67,000",6,2005,봉은사로55길
 서울특별시 강남구 삼성동,98-18,대우멤버스카운티(101동),152.73,21~31,"72,000",4,2004,영동대로114길
 서울특별시 강남구 삼성동,17,롯데,59.4,21~31,"42,000",10,2000,학동로
 서울특별시 강남구 삼성동,17,롯데,84.87,21~31,"62,000",2,2000,학동로
 서울특별시 강남구 삼성동,17,롯데,91.77,1~10,"79,000",14,2000,학동로
 서울특별시 강남구 삼성동,17,롯데,91.77,21~31,"75,000",2,2000,학동로
 서울특별시 강남구 삼성동,98-11,삼부아그레빌,84.76,1~10,"54,600",9,2003,영동대로114길
 서울특별시 강남구 삼성동,99,삼부아파트(102동),59.94,11~20,"31,000",4,1998,봉은사로111길
 서울특별시 강남구 삼성동,14-1,삼성동중앙하이츠빌리지,59.92,1~10,"53,800",5,2004,학동로68길
 서울특별시 강남구 삼성동,126,삼성파크,124.86,11~20,"74,850",8,2001,삼성로99길
 서울특별시 강남구 삼성동,19-4,상아,71.93,11~20,"47,300",12,1981,삼성로
 서울특별시 강남구 삼성동,19-4,상아,89.09,21~31,"66,800",4,1981,삼성로
 서울특별시 강남구 삼성동,2,서광,59.67,11~20,"41,500",3,1998,선릉로130길
 서울특별시 강남구 삼성동,2,서광,84.93,11~20,"62,800",15,1998,선릉로130길
 서울특별시 강남구 삼성동,3-3,석탑,59.43,11~20,"30,000",2,1996,학동로
 서울특별시 강남구 삼성동,3-3,석탑,84.6,1~10,"53,800",13,1996,학동로
 서울특별시 강남구 삼성동,53-2,진흥,104.31,1~10,"81,500",12,1984,학동로88길
 서울특별시 강남구 삼성동,53-2,진흥,170.01,11~20,"157,000",7,1984,학동로88길
 서울특별시 강남구 삼성동,78-4,청구,84.99,11~20,"58,000",3,1990,영동대로128길
 서울특별시 강남구 삼성동,78-4,청구,84.99,21~31,"64,300",7,1990,영동대로128길
 서울특별시 강남구 삼성동,4-3,푸른솔진흥,59.4,1~10,"31,000",9,1996,학동로
 서울특별시 강남구 삼성동,106,풍림(1차),59.7,1~10,"32,000",2,1998,영동대로112길
 서울특별시 강남구 삼성동,106,풍림(1차),84.78,11~20,"54,500",8,1998,영동대로112길
 서울특별시 강남구 삼성동,106,풍림(1차),84.78,21~31,"60,000",13,1998,영동대로112길
 서울특별시 강남구 삼성동,106,풍림(1차),113,11~20,"73,500",11,1998,영동대로112길
 서울특별시 강남구 삼성동,104,풍림(2차),59.94,21~31,"34,500",7,1998,봉은사로105길
 서울특별시 강남구 삼성동,4-6,한솔1,58.57,11~20,"32,500",4,1998,학동로64길
 서울특별시 강남구 삼성동,4-6,한솔1,58.57,11~20,"35,000",18,1998,학동로64길
 서울특별시 강남구 삼성동,4-6,한솔1,85,11~20,"53,000",8,1998,학동로64길
 서울특별시 강남구 삼성동,4-6,한솔1,109.51,11~20,"59,500",3,1998,학동로64길
 서울특별시 강남구 삼성동,6,현대,84.87,11~20,"63,500",15,1999,학동로64길
 서울특별시 강남구 삼성동,37,호산프라자,31.64,21~31,"9,800",5,1997,선릉로
 서울특별시 강남구 삼성동,79,홍실,94.26,1~10,"72,000",7,1981,영동대로128길
 서울특별시 강남구 삼성동,79,홍실,96.32,1~10,"74,000",8,1981,영동대로128길
 서울특별시 강남구 수서동,746,까치마을,34.44,11~20,"15,700",6,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,34.44,11~20,"18,200",12,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,34.44,11~20,"15,700",6,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,34.44,11~20,"16,000",14,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,34.44,11~20,"17,870",5,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,39.6,1~10,"20,800",9,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,49.5,1~10,"32,200",14,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,49.5,11~20,"27,000",3,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,49.5,11~20,"33,900",14,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,49.5,21~31,"30,850",14,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,49.5,21~31,"30,700",3,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,49.5,21~31,"33,200",11,1993,광평로19길
 서울특별시 강남구 수서동,746,까치마을,49.5,21~31,"31,700",4,1993,광평로19길
 서울특별시 강남구 수서동,738,동익,84.46,11~20,"57,500",10,1993,광평로39길
 서울특별시 강남구 수서동,738,동익,84.46,11~20,"53,500",6,1993,광평로39길
 서울특별시 강남구 수서동,738,동익,84.46,21~31,"57,000",9,1993,광평로39길
 서울특별시 강남구 수서동,747,삼성,59.86,11~20,"44,000",3,1997,광평로31길
